00.233026,1.054214,1.054214,1.064046,1.131807,1.179517,1.179517,1.268109,1.289967,1.336173,1.446808,1.536259,1.536259,1.581798,1.839665,2.476910,2.476910,2.526973,2.559419,2.643142,2.773319,2.773319,2.841588,2.876716,2.907473,2.907473
00.233382,1.051992,1.051992,1.062075,1.131021,1.182236,1.182236,1.270791,1.286308,1.336501,1.447328,1.536691,1.536691,1.585421,1.841318,2.473068,2.473068,2.527234,2.553559,2.641842,2.775772,2.775772,2.848022,2.875816,2.909641,2.909641
00.233754,1.049765,1.049765,1.060067,1.130205,1.184982,1.184982,1.273544,1.282559,1.336844,1.447919,1.537145,1.537145,1.589072,1.843055,2.469150,2.469150,2.527505,2.547694,2.640485,2.778211,2.778211,2.854487,2.874887,2.911931,2.911931
00.234143,1.047535,1.047535,1.058026,1.129360,1.187753,1.187753,1.276363,1.278727,1.337203,1.448579,1.537620,1.537620,1.592742,1.844879,2.465162,2.465162,2.527789,2.541825,2.639072,2.780628,2.780628,2.860980,2.873931,2.914345,2.914345
00.234549,1.045303,1.045303,1.055953,1.128487,1.190548,1.190548,1.274819,1.279246,1.337577,1.449305,1.538115,1.538115,1.596426,1.846790,2.461110,2.461110,2.528085,2.535955,2.637603,2.783016,2.783016,2.867499,2.872948,2.916882,2.916882
00.234971,1.043072,1.043072,1.053854,1.127585,1.193365,1.193365,1.270839,1.282189,1.337965,1.450096,1.538632,1.538632,1.600119,1.848790,2.457000,2.457000,2.528392,2.530086,2.636079,2.785369,2.785369,2.871939,2.874042,2.919542,2.919542
00.235410,1.040842,1.040842,1.051729,1.126657,1.196202,1.196202,1.266795,1.285190,1.338369,1.450949,1.539170,1.539170,1.603815,1.850878,2.452835,2.452835,2.524219,2.528711,2.634500,2.787683,2.787683,2.870905,2.880607,2.922324,2.922324
00.235865,1.038614,1.038614,1.049583,1.125702,1.199058,1.199058,1.262690,1.288246,1.338789,1.451863,1.539729,1.539729,1.607510,1.853055,2.448622,2.448622,2.518356,2.529042,2.632867,2.789953,2.789953,2.869846,2.887191,2.925227,2.925227
00.236336,1.036390,1.036390,1.047417,1.124721,1.201933,1.201933,1.258529,1.291355,1.339223,1.452835,1.540309,1.540309,1.611200,1.855324,2.444364,2.444364,2.512497,2.529384,2.631181,2.792175,2.792175,2.868765,2.893793,2.928248,2.928248
00.236825,1.034171,1.034171,1.045234,1.123716,1.204825,1.204825,1.254318,1.294514,1.339672,1.453864,1.540911,1.540911,1.614880,1.857684,2.440065,2.440065,2.506645,2.529738,2.629442,2.794347,2.794347,2.867660,2.900412,2.931386,2.931386
00.237329,1.031957,1.031957,1.043037,1.122687,1.207732,1.207732,1.250060,1.297721,1.340137,1.454946,1.541535,1.541535,1.618546,1.860136,2.435729,2.435729,2.500800,2.530103,2.627650,2.796468,2.796468,2.866532,2.907047,2.934637,2.934637
00.237850,1.029749,1.029749,1.040825,1.121635,1.210655,1.210655,1.245759,1.300974,1.340617,1.456081,1.542181,1.542181,1.622196,1.862680,2.431359,2.431359,2.494963,2.530480,2.625808,2.798535,2.798535,2.865382,2.913695,2.937997,2.937997
00.238388,1.027547,1.027547,1.038603,1.120560,1.213592,1.213592,1.241418,1.304272,1.341111,1.457267,1.542848,1.542848,1.625826,1.865318,2.426958,2.426958,2.489135,2.530868,2.623916,2.800549,2.800549,2.864211,2.920357,2.941463,2.941463
00.238942,1.025353,1.025353,1.036371,1.119463,1.216544,1.216544,1.237042,1.307612,1.341621,1.458501,1.543538,1.543538,1.629434,1.868050,2.422530,2.422530,2.483316,2.531268,2.621973,2.802508,2.802508,2.863017,2.927030,2.945030,2.945030
00.239512,1.023166,1.023166,1.034132,1.118345,1.219508,1.219508,1.232632,1.310993,1.342146,1.459782,1.544250,1.544250,1.633016,1.870876,2.418077,2.418077,2.477507,2.531678,2.619982,2.804415,2.804415,2.861801,2.933713,2.948693,2.948693
00.240099,1.020988,1.020988,1.031885,1.117207,1.222484,1.222484,1.228192,1.314414,1.342686,1.461109,1.544984,1.544984,1.636571,1.873797,2.413601,2.413601,2.471709,2.532101,2.617943,2.806268,2.806268,2.860563,2.940406,2.952445,2.952445
00.240703,1.018818,1.018818,1.029634,1.116049,1.223725,1.225473,1.225473,1.317873,1.343241,1.462479,1.545741,1.545741,1.640096,1.876812,2.409106,2.409106,2.465921,2.532534,2.615857,2.808071,2.808071,2.859303,2.947106,2.956283,2.956283
00.241322,1.016657,1.016657,1.027378,1.114873,1.219233,1.228472,1.228472,1.321369,1.343811,1.463891,1.546520,1.546520,1.643590,1.879922,2.404592,2.404592,2.460146,2.532978,2.613725,2.809823,2.809823,2.858020,2.953814,2.960198,2.960198
00.241959,1.014506,1.014506,1.025120,1.113678,1.214719,1.231483,1.231483,1.324900,1.344396,1.465344,1.547322,1.547322,1.647050,1.883128,2.400063,2.400063,2.454382,2.533434,2.611547,2.811527,2.811527,2.856714,2.960527,2.964184,2.964184
00.242611,1.012364,1.012364,1.022861,1.112466,1.210184,1.234503,1.234503,1.328467,1.344996,1.466836,1.548148,1.548148,1.650476,1.886428,2.395519,2.395519,2.448631,2.533900,2.609325,2.813185,2.813185,2.855385,2.967246,2.968235,2.968235
00.243281,1.010232,1.010232,1.020601,1.111236,1.205631,1.237533,1.237533,1.332067,1.345611,1.468367,1.548996,1.548996,1.653866,1.889822,2.390964,2.390964,2.442892,2.534378,2.607060,2.814799,2.814799,2.854032,2.972343,2.972343,2.973967
00.243966,1.008110,1.008110,1.018341,1.109991,1.201061,1.240573,1.240573,1.335699,1.346240,1.469934,1.549868,1.549868,1.657220,1.893311,2.386398,2.386398,2.437167,2.534866,2.604752,2.816371,2.816371,2.852654,2.976499,2.976499,2.980691
00.244668,1.005998,1.005998,1.016082,1.108729,1.196477,1.243621,1.243621,1.339364,1.346885,1.471537,1.550763,1.550763,1.660536,1.896894,2.381822,2.381822,2.431454,2.535365,2.602403,2.817904,2.817904,2.851251,2.980695,2.980695,2.987416
00.245386,1.003898,1.003898,1.013826,1.107453,1.191879,1.246678,1.246678,1.343059,1.347545,1.473174,1.551683,1.551683,1.663813,1.900570,2.377240,2.377240,2.425756,2.535874,2.600013,2.819398,2.819398,2.849822,2.984923,2.984923,2.994141
00.246121,1.001808,1.001808,1.011572,1.106162,1.187271,1.249743,1.249743,1.346785,1.348219,1.474845,1.552626,1.552626,1.667052,1.904338,2.372651,2.372651,2.420071,2.536395,2.597583,2.820857,2.820857,2.848365,2.989173,2.989173,3.000863
00.246872,0.999729,0.999729,1.009322,1.104856,1.182652,1.252815,1.252815,1.348909,1.350540,1.476548,1.553593,1.553593,1.670251,1.908198,2.368056,2.368056,2.414401,2.536925,2.595115,2.822283,2.822283,2.846881,2.993435,2.993435,3.007583
00.247639,0.997661,0.997661,1.007077,1.103537,1.178026,1.255894,1.255894,1.349613,1.354323,1.478282,1.554585,1.554585,1.673412,1.912149,2.363459,2.363459,2.408744,2.537466,2.592609,2.823678,2.823678,2.845367,2.997697,2.997697,3.014298
00.248423,0.995605,0.995605,1.004836,1.102205,1.173393,1.258980,1.258980,1.350332,1.358135,1.480047,1.555601,1.555601,1.676533,1.916190,2.358858,2.358858,2.403103,2.538018,2.590067,2.825044,2.825044,2.843823,3.001948,3.001948,3.021006
00.249223,0.993560,0.993560,1.002601,1.100859,1.168754,1.262072,1.262072,1.351066,1.361975,1.481841,1.556643,1.556643,1.679615,1.920320,2.354256,2.354256,2.397476,2.538579,2.587489,2.826383,2.826383,2.842248,3.006174,3.006174,3.027706
00.250040,0.991527,0.991527,1.000372,1.099501,1.164111,1.265171,1.265171,1.351815,1.365841,1.483663,1.557709,1.557709,1.682658,1.924537,2.349653,2.349653,2.391864,2.539151,2.584876,2.827697,2.827697,2.840640,3.010360,3.010360,3.034396
00.250873,0.989505,0.989505,0.998149,1.098130,1.159466,1.268274,1.268274,1.352578,1.369734,1.485514,1.558800,1.558800,1.685663,1.928840,2.345051,2.345051,2.386267,2.539733,2.582229,2.828987,2.828987,2.838999,3.014490,3.014490,3.041075
00.251722,0.987496,0.987496,0.995933,1.096747,1.154819,1.271383,1.271383,1.353357,1.373653,1.487391,1.559917,1.559917,1.688630,1.933228,2.340450,2.340450,2.380685,2.540324,2.579550,2.830256,2.830256,2.837323,3.018547,3.018547,3.047739
00.252587,0.985498,0.985498,0.993725,1.095351,1.150173,1.274497,1.274497,1.354149,1.377598,1.489295,1.561060,1.561060,1.691560,1.937700,2.335851,2.335851,2.375119,2.540925,2.576838,2.831505,2.831505,2.835610,3.022508,3.022508,3.054387
00.253469,0.983513,0.983513,0.991525,1.093942,1.145529,1.277614,1.277614,1.354957,1.381567,1.491224,1.562229,1.562229,1.694454,1.942254,2.331254,2.331254,2.369568,2.541536,2.574096,2.832734,2.832734,2.833860,3.026351,3.026351,3.061016
00.254367,0.981540,0.981540,0.989334,1.092520,1.140889,1.280736,1.280736,1.355779,1.385561,1.493178,1.563424,1.563424,1.697311,1.946888,2.326661,2.326661,2.364034,2.542157,2.571324,2.832071,2.833947,2.833947,3.030048,3.030048,3.067623
00.255281,0.979579,0.979579,0.987151,1.091083,1.136254,1.283862,1.283862,1.356616,1.389580,1.495156,1.564646,1.564646,1.700133,1.951601,2.322073,2.322073,2.358515,2.542787,2.568523,2.830242,2.835144,2.835144,3.033570,3.033570,3.074206
00.256212,0.977631,0.977631,0.984977,1.089632,1.131628,1.286990,1.286990,1.357467,1.393622,1.497158,1.565894,1.565894,1.702922,1.956391,2.317489,2.317489,2.353012,2.543426,2.565694,2.828371,2.836325,2.836325,3.036882,3.036882,3.080762
00.257159,0.975695,0.975695,0.982812,1.088164,1.127012,1.290121,1.290121,1.358333,1.397688,1.499182,1.567170,1.567170,1.705677,1.961256,2.312911,2.312911,2.347525,2.544074,2.562839,2.826458,2.837493,2.837493,3.039945,3.039945,3.087287
00.258122,0.973771,0.973771,0.980658,1.086676,1.122411,1.293255,1.293255,1.359214,1.401777,1.501229,1.568473,1.568473,1.708400,1.966196,2.308338,2.308338,2.342054,2.544731,2.559957,2.824501,2.838647,2.838647,3.042715,3.042715,3.093777
00.259101,0.971860,0.971860,0.978513,1.085166,1.117829,1.296391,1.296391,1.360109,1.405890,1.503298,1.569803,1.569803,1.711092,1.971208,2.303773,2.303773,2.336600,2.545397,2.557049,2.822499,2.839789,2.839789,3.045144,3.045144,3.100229
